"scenario","method","log_BF","effect_size","sample_size"
"4","JZS",1.7810013541003,"0.8","100"
"4","BFGC",1.67415948123675,"0.8","100"
"1","JZS",2.67553920274362,"0.8","100"
"1","BFGC",2.69614348426616,"0.8","100"
"4","JZS",2.73260387572373,"0.8","100"
"4","BFGC",2.13228058516106,"0.8","100"
"4","JZS",4.67201939729004,"0.8","100"
"4","BFGC",3.73909899264041,"0.8","100"
"4","JZS",1.45082532637024,"0.8","100"
"4","BFGC",1.00115404582728,"0.8","100"
"4","JZS",2.14168841629482,"0.8","100"
"4","BFGC",2.00282661833134,"0.8","100"
"4","JZS",2.48069166034399,"0.8","100"
"4","BFGC",2.2347644119255,"0.8","100"
"4","JZS",1.76715552415712,"0.8","100"
"4","BFGC",1.41822788394382,"0.8","100"
"4","JZS",3.19467685773676,"0.8","100"
"4","BFGC",2.80701564374247,"0.8","100"
"4","JZS",5.4092716670034,"0.8","100"
"4","BFGC",4.99357639274485,"0.8","100"
"4","JZS",1.72555573360438,"0.8","100"
"4","BFGC",1.36272714167895,"0.8","100"
"4","JZS",5.08981740437369,"0.8","100"
"4","BFGC",4.19230993615832,"0.8","100"
"1","JZS",3.46772779564248,"0.8","100"
"1","BFGC",3.49001742437301,"0.8","100"
"4","JZS",3.6661052173141,"0.8","100"
"4","BFGC",2.88961058931715,"0.8","100"
"4","JZS",4.61554425857902,"0.8","100"
"4","BFGC",3.52316087437238,"0.8","100"
"4","JZS",5.02090083310651,"0.8","100"
"4","BFGC",4.16041509510073,"0.8","100"
"4","JZS",2.59269777086023,"0.8","100"
"4","BFGC",2.16578431537795,"0.8","100"
"4","JZS",1.46869387372338,"0.8","100"
"4","BFGC",1.2363758750616,"0.8","100"
"4","JZS",1.81096095637634,"0.8","100"
"4","BFGC",1.26355388612346,"0.8","100"
"4","JZS",2.47291979591571,"0.8","100"
"4","BFGC",1.98431440304471,"0.8","100"
"4","JZS",2.84246113746935,"0.8","100"
"4","BFGC",2.4324948906303,"0.8","100"
"4","JZS",3.08338977373447,"0.8","100"
"4","BFGC",2.60046227052107,"0.8","100"
"4","JZS",-0.285729136290597,"0.8","100"
"4","BFGC",-0.31546853216349,"0.8","100"
"1","JZS",-0.0929081043771431,"0.8","100"
"1","BFGC",-0.113701168053312,"0.8","100"
"4","JZS",2.5114555302401,"0.8","100"
"4","BFGC",2.18281446047937,"0.8","100"
"4","JZS",1.1923696502651,"0.8","100"
"4","BFGC",1.08239380219029,"0.8","100"
"4","JZS",5.43813969590016,"0.8","100"
"4","BFGC",4.22657950468809,"0.8","100"
"4","JZS",1.98881761410493,"0.8","100"
"4","BFGC",1.53483407119019,"0.8","100"
"4","JZS",0.890559446733823,"0.8","100"
"4","BFGC",0.585648830118786,"0.8","100"
"4","JZS",0.524065334760807,"0.8","100"
"4","BFGC",0.288255319231559,"0.8","100"
"4","JZS",2.50199183346616,"0.8","100"
"4","BFGC",2.11195844328313,"0.8","100"
"4","JZS",1.40646743218428,"0.8","100"
"4","BFGC",1.38292616256325,"0.8","100"
"4","JZS",0.758339015003912,"0.8","100"
"4","BFGC",0.605933167812866,"0.8","100"
"4","JZS",0.178232726308387,"0.8","100"
"4","BFGC",0.0015358675583136,"0.8","100"
"1","JZS",1.76528268110799,"0.8","100"
"1","BFGC",1.77754690489459,"0.8","100"
"4","JZS",3.07709422498503,"0.8","100"
"4","BFGC",2.55038699091786,"0.8","100"
"4","JZS",2.68062046565486,"0.8","100"
"4","BFGC",2.20541271858675,"0.8","100"
"4","JZS",3.12653971469272,"0.8","100"
"4","BFGC",2.42840999985805,"0.8","100"
"4","JZS",4.3495318309492,"0.8","100"
"4","BFGC",3.85592332346892,"0.8","100"
"4","JZS",2.33887651477422,"0.8","100"
"4","BFGC",2.25167311548255,"0.8","100"
"4","JZS",0.130413102896456,"0.8","100"
"4","BFGC",0.00081122232513085,"0.8","100"
"4","JZS",4.71534615368074,"0.8","100"
"4","BFGC",3.8373829858462,"0.8","100"
"4","JZS",1.46339216218757,"0.8","100"
"4","BFGC",1.09555225430669,"0.8","100"
"4","JZS",1.93002635029005,"0.8","100"
"4","BFGC",1.64311660100535,"0.8","100"
"4","JZS",3.49747680690356,"0.8","100"
"4","BFGC",2.50270317808995,"0.8","100"
"1","JZS",1.63022058020342,"0.8","100"
"1","BFGC",1.63672063283859,"0.8","100"
"1","JZS",1.5187902352856,"0.8","100"
"1","BFGC",1.52816851585117,"0.8","100"
"1","JZS",-0.0942380717064623,"0.8","100"
"1","BFGC",-0.114787305068777,"0.8","100"
"4","JZS",2.21453593640684,"0.8","100"
"4","BFGC",1.83924943506004,"0.8","100"
"5","JZS",1.43205811228636,"0.8","100"
"5","BFGC",1.51629524277658,"0.8","100"
"5","JZS",5.17094023078793,"0.8","100"
"5","BFGC",5.70645069804848,"0.8","100"
"5","JZS",1.16722940768883,"0.8","100"
"5","BFGC",1.69013242592257,"0.8","100"
"5","JZS",0.794255483356888,"0.8","100"
"5","BFGC",0.964800557679917,"0.8","100"
"5","JZS",3.38983409614525,"0.8","100"
"5","BFGC",3.51566425900588,"0.8","100"
"5","JZS",2.02483351720178,"0.8","100"
"5","BFGC",2.47872017462046,"0.8","100"
"5","JZS",0.975151379948575,"0.8","100"
"5","BFGC",1.22297958458163,"0.8","100"
"5","JZS",3.94428354533801,"0.8","100"
"5","BFGC",4.49875968304186,"0.8","100"
"5","JZS",2.66263353791632,"0.8","100"
"5","BFGC",2.92168857763185,"0.8","100"
"1","JZS",1.10359782959298,"0.8","100"
"1","BFGC",1.10702236054985,"0.8","100"
"5","JZS",0.878385351853898,"0.8","100"
"5","BFGC",1.1655961117944,"0.8","100"
"5","JZS",1.43595916007552,"0.8","100"
"5","BFGC",2.00475588702358,"0.8","100"
"5","JZS",1.56499847011965,"0.8","100"
"5","BFGC",1.94054358988024,"0.8","100"
"5","JZS",1.24412133373036,"0.8","100"
"5","BFGC",1.54896078759572,"0.8","100"
"5","JZS",3.27328803815136,"0.8","100"
"5","BFGC",4.13297047595814,"0.8","100"
"5","JZS",1.04717062288809,"0.8","100"
"5","BFGC",1.41325198948134,"0.8","100"
"5","JZS",2.87378577167938,"0.8","100"
"5","BFGC",3.27321370688685,"0.8","100"
"5","JZS",2.169043256199,"0.8","100"
"5","BFGC",2.46333765169173,"0.8","100"
"5","JZS",3.01094350647944,"0.8","100"
"5","BFGC",3.48487315483093,"0.8","100"
"5","JZS",0.0446882666338607,"0.8","100"
"5","BFGC",0.194861675664885,"0.8","100"
"1","JZS",0.609700533853024,"0.8","100"
"1","BFGC",0.604456965092581,"0.8","100"
"5","JZS",2.58498859597373,"0.8","100"
"5","BFGC",3.11497963097212,"0.8","100"
"5","JZS",1.3090663728958,"0.8","100"
"5","BFGC",1.65805591676046,"0.8","100"
"5","JZS",1.9678794731398,"0.8","100"
"5","BFGC",2.27820520140751,"0.8","100"
"5","JZS",0.450030658410531,"0.8","100"
"5","BFGC",0.647653026635614,"0.8","100"
"5","JZS",2.89711620395403,"0.8","100"
"5","BFGC",3.65699765605897,"0.8","100"
"5","JZS",4.02848426670171,"0.8","100"
"5","BFGC",5.10870818416459,"0.8","100"
"5","JZS",1.94818064340509,"0.8","100"
"5","BFGC",2.33138608222012,"0.8","100"
"5","JZS",0.212141013124421,"0.8","100"
"5","BFGC",0.337672125172833,"0.8","100"
"5","JZS",1.40764052788975,"0.8","100"
"5","BFGC",1.65559595327478,"0.8","100"
"5","JZS",0.763460907627901,"0.8","100"
"5","BFGC",0.97996294893792,"0.8","100"
"1","JZS",2.82439037220439,"0.8","100"
"1","BFGC",2.8446115324558,"0.8","100"
"5","JZS",2.30651973876508,"0.8","100"
"5","BFGC",2.83538140559573,"0.8","100"
"5","JZS",2.58228500222382,"0.8","100"
"5","BFGC",3.3783058028173,"0.8","100"
"5","JZS",2.67014727705947,"0.8","100"
"5","BFGC",2.87696533957994,"0.8","100"
"5","JZS",1.31904522519828,"0.8","100"
"5","BFGC",1.41435666350503,"0.8","100"
"5","JZS",3.64703940775596,"0.8","100"
"5","BFGC",4.4527172323963,"0.8","100"
"5","JZS",1.4972149844632,"0.8","100"
"5","BFGC",1.75438575462523,"0.8","100"
"5","JZS",2.78991051245518,"0.8","100"
"5","BFGC",3.25550541011916,"0.8","100"
"5","JZS",1.2816812238873,"0.8","100"
"5","BFGC",1.44863574168804,"0.8","100"
"5","JZS",1.35804686683363,"0.8","100"
"5","BFGC",1.58534475125245,"0.8","100"
"5","JZS",0.819579475044213,"0.8","100"
"5","BFGC",0.900201428986278,"0.8","100"
"1","JZS",3.78571713694572,"0.8","100"
"1","BFGC",3.80888490606162,"0.8","100"
"5","JZS",0.545217235849237,"0.8","100"
"5","BFGC",0.775578922073057,"0.8","100"
"5","JZS",2.61225618205611,"0.8","100"
"5","BFGC",2.98428359027452,"0.8","100"
"5","JZS",0.92491755194673,"0.8","100"
"5","BFGC",1.1039522114352,"0.8","100"
"5","JZS",1.65644669416227,"0.8","100"
"5","BFGC",1.94206000985195,"0.8","100"
"5","JZS",0.334109213530115,"0.8","100"
"5","BFGC",0.410191546613755,"0.8","100"
"5","JZS",0.99035264665506,"0.8","100"
"5","BFGC",1.21127316702469,"0.8","100"
"5","JZS",2.45354000292455,"0.8","100"
"5","BFGC",3.02942435743031,"0.8","100"
"5","JZS",3.54812982837082,"0.8","100"
"5","BFGC",4.06914059327205,"0.8","100"
"5","JZS",1.4271338693207,"0.8","100"
"5","BFGC",1.8061479294922,"0.8","100"
"5","JZS",1.85360616648597,"0.8","100"
"5","BFGC",2.20103202377961,"0.8","100"
"1","JZS",2.3337762468525,"0.8","100"
"1","BFGC",2.34960905377032,"0.8","100"
"5","JZS",0.692596993750982,"0.8","100"
"5","BFGC",0.854704333366021,"0.8","100"
"5","JZS",1.72931343010217,"0.8","100"
"5","BFGC",2.14213977820191,"0.8","100"
"5","JZS",3.70552018571904,"0.8","100"
"5","BFGC",4.82974228617378,"0.8","100"
"5","JZS",0.227623338505457,"0.8","100"
"5","BFGC",0.366721302576761,"0.8","100"
"5","JZS",2.14082470278557,"0.8","100"
"5","BFGC",2.37532799800711,"0.8","100"
"5","JZS",5.00068741927554,"0.8","100"
"5","BFGC",5.95545417291908,"0.8","100"
"5","JZS",0.740873641401113,"0.8","100"
"5","BFGC",0.808764076973414,"0.8","100"
"5","JZS",4.61752252339139,"0.8","100"
"5","BFGC",5.01610077640566,"0.8","100"
"5","JZS",2.96788487534933,"0.8","100"
"5","BFGC",3.88414435947591,"0.8","100"
"5","JZS",2.35799889181586,"0.8","100"
"5","BFGC",2.76971019492887,"0.8","100"
"1","JZS",3.26059511236628,"0.8","100"
"1","BFGC",3.28365143613154,"0.8","100"
"5","JZS",1.71905142151873,"0.8","100"
"5","BFGC",2.15700286062789,"0.8","100"
"5","JZS",3.21554742213161,"0.8","100"
"5","BFGC",3.76854483785489,"0.8","100"
"5","JZS",0.957728882819282,"0.8","100"
"5","BFGC",1.30395935994591,"0.8","100"
"5","JZS",4.25381359626376,"0.8","100"
"5","BFGC",4.95134846314046,"0.8","100"
"5","JZS",2.43357388784343,"0.8","100"
"5","BFGC",2.65095785427967,"0.8","100"
"5","JZS",0.640372107427674,"0.8","100"
"5","BFGC",0.828408673171385,"0.8","100"
"5","JZS",2.30127830922838,"0.8","100"
"5","BFGC",2.68392468034257,"0.8","100"
"5","JZS",2.33054555239058,"0.8","100"
"5","BFGC",2.46765019926927,"0.8","100"
"5","JZS",2.62447230981182,"0.8","100"
"5","BFGC",2.96436516618117,"0.8","100"
"5","JZS",3.55360036338052,"0.8","100"
"5","BFGC",3.89562556427108,"0.8","100"
"1","JZS",1.39389576572862,"0.8","100"
"1","BFGC",1.39843488176831,"0.8","100"
"5","JZS",3.27899083586161,"0.8","100"
"5","BFGC",3.46610782093983,"0.8","100"
"5","JZS",1.85805733837966,"0.8","100"
"5","BFGC",2.19633788813593,"0.8","100"
"5","JZS",0.21025842998508,"0.8","100"
"5","BFGC",0.23603374797752,"0.8","100"
"5","JZS",3.66754043096077,"0.8","100"
"5","BFGC",4.07054210649563,"0.8","100"
"5","JZS",2.02157129936918,"0.8","100"
"5","BFGC",2.13651456251971,"0.8","100"
"5","JZS",1.88347428588077,"0.8","100"
"5","BFGC",2.34349216174012,"0.8","100"
"5","JZS",2.23114838861333,"0.8","100"
"5","BFGC",2.74945434174083,"0.8","100"
"5","JZS",5.25140791917282,"0.8","100"
"5","BFGC",5.56814869148631,"0.8","100"
"5","JZS",2.90652531325901,"0.8","100"
"5","BFGC",3.79078080801546,"0.8","100"
"5","JZS",-0.09773295923676,"0.8","100"
"5","BFGC",-0.0123047675885317,"0.8","100"
"1","JZS",2.97563841864873,"0.8","100"
"1","BFGC",2.99250794710834,"0.8","100"
"5","JZS",3.39824512784378,"0.8","100"
"5","BFGC",4.01024339511593,"0.8","100"
"5","JZS",4.10086337170774,"0.8","100"
"5","BFGC",4.91411965555032,"0.8","100"
"5","JZS",4.6633377989027,"0.8","100"
"5","BFGC",4.77505586524283,"0.8","100"
"5","JZS",1.76306317211979,"0.8","100"
"5","BFGC",2.14476260325538,"0.8","100"
"5","JZS",1.66582253377781,"0.8","100"
"5","BFGC",1.89581135268442,"0.8","100"
"5","JZS",0.345048722080156,"0.8","100"
"5","BFGC",0.459627730126103,"0.8","100"
"5","JZS",3.36125331427756,"0.8","100"
"5","BFGC",3.55193482666295,"0.8","100"
"5","JZS",2.84876330232707,"0.8","100"
"5","BFGC",3.48161825341501,"0.8","100"
"5","JZS",1.17631431439707,"0.8","100"
"5","BFGC",1.34000426002945,"0.8","100"
"5","JZS",1.99648848620624,"0.8","100"
"5","BFGC",2.63036132901831,"0.8","100"
"1","JZS",1.26008177986375,"0.8","100"
"1","BFGC",1.26560323629525,"0.8","100"
"5","JZS",1.18443846090493,"0.8","100"
"5","BFGC",1.42176446110062,"0.8","100"
"5","JZS",0.394535337871171,"0.8","100"
"5","BFGC",0.523672863056145,"0.8","100"
"5","JZS",3.50685559042576,"0.8","100"
"5","BFGC",3.97225997217613,"0.8","100"
"5","JZS",0.336264343256468,"0.8","100"
"5","BFGC",0.527744588706813,"0.8","100"
"5","JZS",2.41235406403142,"0.8","100"
"5","BFGC",2.83803239364836,"0.8","100"
"5","JZS",4.53813300049874,"0.8","100"
"5","BFGC",4.95531603244156,"0.8","100"
"5","JZS",3.56726592162688,"0.8","100"
"5","BFGC",4.06865881220267,"0.8","100"
"5","JZS",3.24832430657348,"0.8","100"
"5","BFGC",3.71692890649469,"0.8","100"
"5","JZS",1.30607336291869,"0.8","100"
"5","BFGC",1.57300177307303,"0.8","100"
"5","JZS",1.30053643734534,"0.8","100"
"5","BFGC",1.58542801822589,"0.8","100"
"1","JZS",6.88290485369835,"0.8","100"
"1","BFGC",6.59556533258712,"0.8","100"
"1","JZS",2.08945982067636,"0.8","100"
"1","BFGC",2.10537812069019,"0.8","100"
"5","JZS",3.29780064419467,"0.8","100"
"5","BFGC",4.08100132417133,"0.8","100"
"5","JZS",1.34103981935736,"0.8","100"
"5","BFGC",1.49657188898924,"0.8","100"
"5","JZS",4.43115228693547,"0.8","100"
"5","BFGC",5.08519592617298,"0.8","100"
"5","JZS",1.31609551444331,"0.8","100"
"5","BFGC",1.69880017454934,"0.8","100"
"5","JZS",1.36512638268162,"0.8","100"
"5","BFGC",1.47486873181007,"0.8","100"
"5","JZS",-0.254479451240447,"0.8","100"
"5","BFGC",-0.194712786417284,"0.8","100"
"5","JZS",2.26781795877031,"0.8","100"
"5","BFGC",2.65850475143499,"0.8","100"
"5","JZS",1.53230034640525,"0.8","100"
"5","BFGC",1.96054745663987,"0.8","100"
"5","JZS",-0.536745669250588,"0.8","100"
"5","BFGC",-0.546443577225984,"0.8","100"
"5","JZS",3.1831605914874,"0.8","100"
"5","BFGC",3.4375503898982,"0.8","100"
"1","JZS",3.54685264008572,"0.8","100"
"1","BFGC",3.56260423937598,"0.8","100"
"5","JZS",0.546782452262053,"0.8","100"
"5","BFGC",0.728504654412626,"0.8","100"
"5","JZS",3.60837457253355,"0.8","100"
"5","BFGC",4.41353552880594,"0.8","100"
"5","JZS",2.46688204713518,"0.8","100"
"5","BFGC",2.99023927898967,"0.8","100"
"5","JZS",1.20027492287549,"0.8","100"
"5","BFGC",1.48325391729877,"0.8","100"
"5","JZS",3.66196959713591,"0.8","100"
"5","BFGC",4.29263696783489,"0.8","100"
"5","JZS",2.24040885073379,"0.8","100"
"5","BFGC",2.71928520117676,"0.8","100"
"5","JZS",8.78435131866388,"0.8","100"
"5","BFGC",9.72047881611481,"0.8","100"
"5","JZS",1.91199326391714,"0.8","100"
"5","BFGC",2.43436869758648,"0.8","100"
"5","JZS",3.19256183043382,"0.8","100"
"5","BFGC",3.47541521776249,"0.8","100"
"5","JZS",1.16633716713659,"0.8","100"
"5","BFGC",1.38899495113243,"0.8","100"
"1","JZS",1.98616672975511,"0.8","100"
"1","BFGC",2.00006559159252,"0.8","100"
"5","JZS",3.72294017325717,"0.8","100"
"5","BFGC",4.20145116986592,"0.8","100"
"5","JZS",3.36840163290378,"0.8","100"
"5","BFGC",3.90822051105069,"0.8","100"
"5","JZS",3.05542656007513,"0.8","100"
"5","BFGC",3.47118707159086,"0.8","100"
"5","JZS",3.6046863789444,"0.8","100"
"5","BFGC",3.7369596368934,"0.8","100"
"5","JZS",2.77762290613361,"0.8","100"
"5","BFGC",3.58661371230059,"0.8","100"
"5","JZS",0.932043173347842,"0.8","100"
"5","BFGC",1.19452484821746,"0.8","100"
"5","JZS",0.647838533352143,"0.8","100"
"5","BFGC",0.675183071560141,"0.8","100"
"5","JZS",2.20857351412139,"0.8","100"
"5","BFGC",2.51600930369525,"0.8","100"
"5","JZS",0.849459045376857,"0.8","100"
"5","BFGC",1.06206717277273,"0.8","100"
"5","JZS",1.1705085639549,"0.8","100"
"5","BFGC",1.36190504305675,"0.8","100"
"1","JZS",4.18971669857786,"0.8","100"
"1","BFGC",4.21162548002837,"0.8","100"
"5","JZS",2.4020180538528,"0.8","100"
"5","BFGC",3.0202975464456,"0.8","100"
"5","JZS",0.983863174013745,"0.8","100"
"5","BFGC",1.22384109154237,"0.8","100"
"5","JZS",0.978066987439549,"0.8","100"
"5","BFGC",1.16668438584187,"0.8","100"
"5","JZS",3.70652769971463,"0.8","100"
"5","BFGC",4.35588161927488,"0.8","100"
"5","JZS",0.156351549834499,"0.8","100"
"5","BFGC",0.221322911671214,"0.8","100"
"5","JZS",1.32212969470474,"0.8","100"
"5","BFGC",1.43692544902421,"0.8","100"
"5","JZS",1.28149152850552,"0.8","100"
"5","BFGC",1.61689321197059,"0.8","100"
"5","JZS",2.05618037867454,"0.8","100"
"5","BFGC",2.61392636553982,"0.8","100"
"5","JZS",2.07296054700003,"0.8","100"
"5","BFGC",2.58041012902922,"0.8","100"
"5","JZS",6.13173110089559,"0.8","100"
"5","BFGC",7.0810398380128,"0.8","100"
"1","JZS",4.71212021005986,"0.8","100"
"1","BFGC",4.7263514376729,"0.8","100"
"5","JZS",1.23464343211931,"0.8","100"
"5","BFGC",1.60188524798197,"0.8","100"
"5","JZS",3.7882584010999,"0.8","100"
"5","BFGC",4.24812815557047,"0.8","100"
"5","JZS",1.94882959599093,"0.8","100"
"5","BFGC",2.51928356159561,"0.8","100"
"5","JZS",2.61037550576227,"0.8","100"
"5","BFGC",2.90037429359992,"0.8","100"
"5","JZS",0.765863831998227,"0.8","100"
"5","BFGC",0.945039710143367,"0.8","100"
"5","JZS",3.07029640231642,"0.8","100"
"5","BFGC",4.00065579978427,"0.8","100"
"5","JZS",2.30335443748092,"0.8","100"
"5","BFGC",2.81672849597609,"0.8","100"
"5","JZS",2.75834065122564,"0.8","100"
"5","BFGC",3.25932096134888,"0.8","100"
"5","JZS",1.60649476779205,"0.8","100"
"5","BFGC",1.95403208092026,"0.8","100"
"5","JZS",2.29308311660694,"0.8","100"
"5","BFGC",2.94372890420446,"0.8","100"
"1","JZS",2.5392896618707,"0.8","100"
"1","BFGC",2.55859543143771,"0.8","100"
"5","JZS",3.66673115315958,"0.8","100"
"5","BFGC",4.48349879163865,"0.8","100"
"5","JZS",2.15733683922418,"0.8","100"
"5","BFGC",2.5776553075453,"0.8","100"
"5","JZS",1.00087363738977,"0.8","100"
"5","BFGC",1.47029384943692,"0.8","100"
"5","JZS",3.65073145939442,"0.8","100"
"5","BFGC",4.53286115993102,"0.8","100"
"5","JZS",1.37469219420462,"0.8","100"
"5","BFGC",1.74555519593574,"0.8","100"
"5","JZS",0.679063480968111,"0.8","100"
"5","BFGC",0.838584364881165,"0.8","100"
"5","JZS",3.74409443772648,"0.8","100"
"5","BFGC",4.29743535045052,"0.8","100"
"5","JZS",3.44769408436493,"0.8","100"
"5","BFGC",4.20366958318311,"0.8","100"
"5","JZS",3.33947453598562,"0.8","100"
"5","BFGC",3.82476554946666,"0.8","100"
"5","JZS",3.05612940150763,"0.8","100"
"5","BFGC",3.08544108298906,"0.8","100"
"1","JZS",1.54067846565478,"0.8","100"
"1","BFGC",1.55058498027934,"0.8","100"
"5","JZS",0.152548320011354,"0.8","100"
"5","BFGC",0.231469520124458,"0.8","100"
"5","JZS",2.20502439907023,"0.8","100"
"5","BFGC",2.39280198709616,"0.8","100"
"5","JZS",1.43175682442285,"0.8","100"
"5","BFGC",1.54389044030825,"0.8","100"
"5","JZS",3.39293820907922,"0.8","100"
"5","BFGC",3.62515323079944,"0.8","100"
"5","JZS",2.14222960861433,"0.8","100"
"5","BFGC",2.57240827287101,"0.8","100"
"5","JZS",2.24734638678435,"0.8","100"
"5","BFGC",2.96089000682673,"0.8","100"
"5","JZS",2.66393836783646,"0.8","100"
"5","BFGC",3.12276358692824,"0.8","100"
"5","JZS",0.315723305625406,"0.8","100"
"5","BFGC",0.386683738898149,"0.8","100"
"5","JZS",6.19023440647014,"0.8","100"
"5","BFGC",6.59624682535019,"0.8","100"
"5","JZS",4.06094524581096,"0.8","100"
"5","BFGC",4.23294656698738,"0.8","100"
"1","JZS",3.70973771642767,"0.8","100"
"1","BFGC",3.72651755189874,"0.8","100"
"5","JZS",1.29129006851453,"0.8","100"
"5","BFGC",1.72638869945633,"0.8","100"
"5","JZS",1.27316211428573,"0.8","100"
"5","BFGC",1.29523158183865,"0.8","100"
"5","JZS",2.00916751287829,"0.8","100"
"5","BFGC",2.53473333968508,"0.8","100"
"5","JZS",3.18469134628655,"0.8","100"
"5","BFGC",3.74023692631362,"0.8","100"
"5","JZS",2.30982540579025,"0.8","100"
"5","BFGC",2.45855080355476,"0.8","100"
"5","JZS",1.77419685687042,"0.8","100"
"5","BFGC",2.29749157545488,"0.8","100"
"5","JZS",2.83844194220867,"0.8","100"
"5","BFGC",3.47964297338216,"0.8","100"
"5","JZS",1.27293673436987,"0.8","100"
"5","BFGC",1.33479449054025,"0.8","100"
"5","JZS",-0.131439990302484,"0.8","100"
"5","BFGC",-0.136045239152194,"0.8","100"
"5","JZS",5.14101447769661,"0.8","100"
"5","BFGC",5.46880969669404,"0.8","100"
"1","JZS",3.11431897242097,"0.8","100"
"1","BFGC",3.13676429549792,"0.8","100"
"5","JZS",1.5999823516291,"0.8","100"
"5","BFGC",1.87275700532722,"0.8","100"
"5","JZS",0.313746020535878,"0.8","100"
"5","BFGC",0.494990427263504,"0.8","100"
"5","JZS",0.243304204013053,"0.8","100"
"5","BFGC",0.342864887696933,"0.8","100"
"5","JZS",2.14812760423306,"0.8","100"
"5","BFGC",2.54608356880686,"0.8","100"
"5","JZS",2.62169657759973,"0.8","100"
"5","BFGC",3.22411897737322,"0.8","100"
"5","JZS",4.48701476805954,"0.8","100"
"5","BFGC",5.25780400136152,"0.8","100"
"5","JZS",0.14603224215586,"0.8","100"
"5","BFGC",0.365435170549869,"0.8","100"
"5","JZS",1.69653210513611,"0.8","100"
"5","BFGC",2.13851868853962,"0.8","100"
"5","JZS",4.28524913472126,"0.8","100"
"5","BFGC",4.50068586144711,"0.8","100"
"5","JZS",4.28117207420052,"0.8","100"
"5","BFGC",5.13104128198026,"0.8","100"
"1","JZS",4.49802634490288,"0.8","100"
"1","BFGC",4.51406429114445,"0.8","100"
"5","JZS",6.02536469005753,"0.8","100"
"5","BFGC",6.73475810216359,"0.8","100"
"5","JZS",1.08733910225228,"0.8","100"
"5","BFGC",1.32158192892379,"0.8","100"
"5","JZS",1.17460631130365,"0.8","100"
"5","BFGC",1.51668414316308,"0.8","100"
"5","JZS",3.55914197871823,"0.8","100"
"5","BFGC",4.26305630900934,"0.8","100"
"5","JZS",2.76478975122406,"0.8","100"
"5","BFGC",3.41509253530281,"0.8","100"
"5","JZS",3.05917081222663,"0.8","100"
"5","BFGC",3.77010710884271,"0.8","100"
"5","JZS",0.826408354607095,"0.8","100"
"5","BFGC",0.920432908473502,"0.8","100"
"5","JZS",1.11448060738603,"0.8","100"
"5","BFGC",1.42732145894081,"0.8","100"
"5","JZS",2.36871154588927,"0.8","100"
"5","BFGC",2.92051643556095,"0.8","100"
"5","JZS",1.29322809344783,"0.8","100"
"5","BFGC",1.68663192679567,"0.8","100"
"1","JZS",0.898126420851004,"0.8","100"
"1","BFGC",0.896528251314557,"0.8","100"
"1","JZS",2.49609545027434,"0.8","100"
"1","BFGC",2.5090461229058,"0.8","100"
"5","JZS",2.2660626946733,"0.8","100"
"5","BFGC",2.98761803311534,"0.8","100"
"5","JZS",1.1739771287971,"0.8","100"
"5","BFGC",1.48731855726102,"0.8","100"
"5","JZS",4.24420838034717,"0.8","100"
"5","BFGC",4.41245539820547,"0.8","100"
"5","JZS",1.16788349304028,"0.8","100"
"5","BFGC",1.43738508419467,"0.8","100"
"5","JZS",3.79097208299904,"0.8","100"
"5","BFGC",4.33845338848419,"0.8","100"
"5","JZS",2.42054121612504,"0.8","100"
"5","BFGC",3.06289331850936,"0.8","100"
"5","JZS",1.93388754058686,"0.8","100"
"5","BFGC",2.16627695776904,"0.8","100"
"5","JZS",2.18068871017743,"0.8","100"
"5","BFGC",2.80651513682635,"0.8","100"
"5","JZS",1.75022301506688,"0.8","100"
"5","BFGC",2.1021662973478,"0.8","100"
"5","JZS",3.14058422549109,"0.8","100"
"5","BFGC",3.6882245340301,"0.8","100"
"1","JZS",2.9850420708225,"0.8","100"
"1","BFGC",3.00502528702031,"0.8","100"
"5","JZS",0.931974102099138,"0.8","100"
"5","BFGC",1.18660397309689,"0.8","100"
"5","JZS",2.61888914689125,"0.8","100"
"5","BFGC",2.71289744426716,"0.8","100"
"5","JZS",1.52932082657326,"0.8","100"
"5","BFGC",1.7316838056075,"0.8","100"
"5","JZS",0.187145590289595,"0.8","100"
"5","BFGC",0.235694442042699,"0.8","100"
"5","JZS",3.08060148077335,"0.8","100"
"5","BFGC",3.74889910895828,"0.8","100"
"5","JZS",1.78468993199697,"0.8","100"
"5","BFGC",2.31927683926366,"0.8","100"
"5","JZS",1.85049476869785,"0.8","100"
"5","BFGC",2.11186275408834,"0.8","100"
"5","JZS",1.74751760039887,"0.8","100"
"5","BFGC",2.31074759308722,"0.8","100"
"5","JZS",2.58605062259574,"0.8","100"
"5","BFGC",3.31359425335237,"0.8","100"
"5","JZS",6.78369900346644,"0.8","100"
"5","BFGC",6.76788505278293,"0.8","100"
"1","JZS",2.33391046495417,"0.8","100"
"1","BFGC",2.33871363329479,"0.8","100"
"5","JZS",0.47528940996357,"0.8","100"
"5","BFGC",0.612309638585719,"0.8","100"
"5","JZS",3.19185381766826,"0.8","100"
"5","BFGC",3.36674855334134,"0.8","100"
"5","JZS",2.43694563103649,"0.8","100"
"5","BFGC",2.77845693112862,"0.8","100"
"5","JZS",1.13700552610281,"0.8","100"
"5","BFGC",1.47950286415366,"0.8","100"
"5","JZS",-0.172697249350494,"0.8","100"
