"scenario","delta","rho","sdr","BF_robtt_mean","BF_robtt_median","BF_robtt_sd","BF_bain_student_mean","BF_bain_student_median","BF_bain_student_sd","BF_bain_welch_mean","BF_bain_welch_median","BF_bain_welch_sd","BF_bf_mean","BF_bf_median","BF_bf_sd"
1,0,0.579141427170717,0.852463461156684,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431541103456353,0.431541103456353,NA
1,0,0.579565598362334,0.851721916852125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233384827026233,0.233384827026233,NA
1,0,0.579624919860787,0.85161824494721,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431601785296667,0.431601785296667,NA
1,0,0.580242092190425,0.850540166926416,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431679250720562,0.431679250720562,NA
1,0,0.58056277850982,0.849980357591473,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233460586107493,0.233460586107493,NA
1,0,0.581025317541824,0.849173361425311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243416160125618,0.243416160125618,NA
1,0,0.581742885519472,0.847922438495211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243489386276377,0.243489386276377,NA
1,0,0.582743456336634,0.846180232039379,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233627033257826,0.233627033257826,NA
1,0,0.58281726410329,0.846051812136761,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432002551251886,0.432002551251886,NA
1,0,0.58304940111022,0.845647996326102,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432031700997323,0.432031700997323,NA
1,0,0.584165924290093,0.843707534460958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24373771573722,0.24373771573722,NA
1,0,0.584284182223597,0.843502181547529,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432186771629988,0.432186771629988,NA
1,0,0.58446542947133,0.843187513046298,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432209536192766,0.432209536192766,NA
1,0,0.584883304239281,0.842462324839765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233791405316314,0.233791405316314,NA
1,0,0.585350964444958,0.84165122655461,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233827466995014,0.233827466995014,NA
1,0,0.585799708371612,0.840873419890567,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432377141466449,0.432377141466449,NA
1,0,0.587141110521373,0.838551181254838,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432545678985703,0.432545678985703,NA
1,0,0.587822467160292,0.837373218940162,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432631301396119,0.432631301396119,NA
1,0,0.588142019401282,0.836821131832259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234043729432456,0.234043729432456,NA
1,0,0.588394673146248,0.836384791451857,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432703215353745,0.432703215353745,NA
1,0,0.588511492349635,0.836183091029795,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234072492281465,0.234072492281465,NA
1,0,0.589767853957091,0.834015834043936,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432875824797597,0.432875824797597,NA
1,0,0.590198318530758,0.833274101691652,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225340731031282,0.225340731031282,NA
1,0,0.591099451170134,0.831722726701927,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433043249105858,0.433043249105858,NA
1,0,0.593563333418211,0.827490292839475,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433353151652708,0.433353151652708,NA
1,0,0.594027165780363,0.82669504314943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234505673413371,0.234505673413371,NA
1,0,0.594097849883157,0.826573895788939,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244773157473527,0.244773157473527,NA
1,0,0.594609907212797,0.825696597427381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433484834308032,0.433484834308032,NA
1,0,0.595066492928424,0.824914825923011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433542292090623,0.433542292090623,NA
1,0,0.597319629538271,0.821063670168271,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433825914086714,0.433825914086714,NA
1,0,0.598378706707909,0.819257262112794,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433959277951256,0.433959277951256,NA
1,0,0.600220321778242,0.816121857552316,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235000715037826,0.235000715037826,NA
1,0,0.600311639912448,0.815966573847728,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235008084303508,0.235008084303508,NA
1,0,0.603245611617662,0.810986797024157,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434572564521703,0.434572564521703,NA
1,0,0.604712177197802,0.808504349799811,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434757512296427,0.434757512296427,NA
1,0,0.609152853785407,0.801014413855545,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246399183455994,0.246399183455994,NA
1,0,0.609272584420059,0.800813017485683,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23574136296695,0.23574136296695,NA
